transcript_id,transcript_position,score
ENST00000375712,5272,0.0626364
ENST00000375712,5466,0.03026495
ENST00000375712,5525,0.5519974
ENST00000375712,5651,0.04582636
ENST00000375712,5672,0.109780915
ENST00000375712,5741,0.7142266
ENST00000375712,5936,0.59807366
ENST00000375712,5959,0.0917159
ENST00000375712,6055,0.025679205
ENST00000375772,1961,0.06731067
ENST00000375772,2272,0.08834448
ENST00000375772,2391,0.013737926
ENST00000375772,2555,0.013502937
ENST00000375784,157,0.16829441
ENST00000375784,196,0.015636398
ENST00000375784,278,0.087690465
ENST00000375784,334,0.2613919
ENST00000375784,353,0.20615277
ENST00000375784,406,0.0760984
ENST00000375784,420,0.06811989
ENST00000375784,426,0.06697607
ENST00000375784,493,0.012744792
ENST00000375784,565,0.08183419
ENST00000375784,592,0.14639577
ENST00000375784,631,0.024954809
ENST00000375784,646,0.19296503
ENST00000375784,662,0.25347483
ENST00000375784,688,0.039170336
ENST00000375784,699,0.0012385974
ENST00000375784,729,0.00811874
ENST00000375784,796,0.15822974
ENST00000375784,1005,0.9039992
ENST00000375784,1070,0.9277163
ENST00000375784,1201,0.029731786
ENST00000375859,2470,0.05652688
ENST00000375859,2481,0.3150533
ENST00000375859,2684,0.046126813
ENST00000375859,2796,0.018296415
ENST00000375859,2922,0.124291256
ENST00000375859,2963,0.24263321
ENST00000375859,3024,0.05152323
ENST00000375859,3077,0.29206252
ENST00000375859,3090,0.111696504
ENST00000375859,3148,0.15134001
ENST00000375859,3170,0.074344076
ENST00000375859,3206,0.099752076
ENST00000375859,3375,0.065709926
ENST00000375859,3402,0.12790668
ENST00000375859,3548,0.42849737
ENST00000375859,3555,0.01579026
ENST00000375859,3565,0.01785265
ENST00000375859,3667,0.05676955
ENST00000375859,3693,0.14431374
ENST00000375859,3739,0.09559443
ENST00000375859,3743,0.17491964
ENST00000375859,3930,0.27561495
ENST00000375859,3968,0.0024926746
ENST00000375859,4004,0.056070734
ENST00000375859,4035,0.111871384
ENST00000375859,4044,0.015303897
ENST00000375859,4056,0.06516944
ENST00000375859,4091,0.012515173
ENST00000375859,4114,0.015279456
ENST00000375859,4136,0.009112754
ENST00000375859,4141,0.013251633
ENST00000375859,4146,0.07551242
ENST00000375859,4158,0.0055687237
ENST00000375859,4295,0.010900543
ENST00000375859,4355,0.05342751
ENST00000375859,4437,0.057117514
ENST00000375980,146,0.02414109
ENST00000375980,231,0.51797783
ENST00000375980,267,0.021765616
ENST00000375980,363,0.036897507
ENST00000375980,430,0.049927674
ENST00000375980,445,0.48113662
ENST00000375980,461,0.09329103
ENST00000375980,480,0.02237568
ENST00000375980,504,0.18912348
ENST00000375980,510,0.0707472
ENST00000375980,579,0.21330023
ENST00000375980,897,0.7236961
ENST00000375980,910,0.060572095
ENST00000375980,1069,0.1662395
ENST00000375980,1184,0.107793055
ENST00000375980,1295,0.4005572
ENST00000375980,1325,0.20112564
ENST00000375980,1411,0.19549343
ENST00000375980,1441,0.12527217
ENST00000375980,1450,0.11153813
ENST00000375980,1574,0.07537004
ENST00000375980,1602,0.36685732
ENST00000375980,1857,0.053354908
ENST00000375980,1863,0.0068494226
ENST00000375980,1885,0.0143355625
ENST00000375980,1948,0.062401425
ENST00000375980,1991,0.12632398
ENST00000375980,1997,0.10474104
ENST00000375980,2014,0.014322724
ENST00000375980,2087,0.01773757
ENST00000375980,2095,0.06670586
ENST00000375980,2141,0.5581156
ENST00000375980,2217,0.26399273
ENST00000375980,2385,0.10661261
ENST00000375991,347,0.011484037
ENST00000375991,369,0.9697677
ENST00000375991,411,0.0017378554
ENST00000375991,417,0.0062992913
ENST00000375991,428,0.93001306
ENST00000376016,129,0.18625711
ENST00000376016,264,0.016753491
ENST00000376016,303,0.016310312
ENST00000376016,360,0.07561902
ENST00000376016,369,0.13740407
ENST00000376016,385,0.27877957
ENST00000376016,397,0.24470302
ENST00000376016,450,0.025370454
ENST00000376016,516,0.060230386
ENST00000376016,638,0.101599045
ENST00000376016,653,0.24073054
ENST00000376016,692,0.0068327114
ENST00000376016,738,0.14755164
ENST00000376016,765,0.08578076
ENST00000376016,769,0.025692591
ENST00000376016,779,0.030476084
ENST00000376016,818,0.09744758
ENST00000376016,866,0.03456109
ENST00000376016,887,0.11327132
ENST00000376016,931,0.37101516
ENST00000376016,968,0.15249294
ENST00000376016,1027,0.1350609
ENST00000376016,1054,0.012494012
ENST00000376016,1120,0.27560475
ENST00000376016,1147,0.2843498
ENST00000376016,1157,0.4317581
ENST00000376016,1166,0.027759714
ENST00000376016,1385,0.07632342
ENST00000376016,1423,0.0052405642
ENST00000376016,1458,0.37733442
ENST00000376016,1506,0.080024146
ENST00000376016,1547,0.11269033
ENST00000376016,1662,0.10712928
ENST00000376016,1734,0.010901252
ENST00000376016,1779,0.0010460768
ENST00000376016,1785,0.008230219
ENST00000376016,1790,0.015165521
ENST00000376016,1897,0.071480244
ENST00000376016,1923,0.06505279
ENST00000376016,1937,0.046119813
ENST00000376016,2009,0.14498569
ENST00000376016,2114,0.008801635
ENST00000376016,2134,0.09520561
ENST00000376016,2147,0.007866927
ENST00000376016,2164,0.12284481
ENST00000376016,2190,0.27401257
ENST00000376016,2209,0.01135021
ENST00000376016,2222,0.017477347
ENST00000376016,2264,0.04574095
ENST00000376016,2273,0.676147
ENST00000376016,2335,0.026955307
ENST00000376016,2505,0.06275574
ENST00000376016,2558,0.66190004
ENST00000376016,2790,0.090573
ENST00000376016,2899,0.0036779952
ENST00000376016,3037,0.04743071
ENST00000376016,3060,0.014136316
ENST00000376016,3076,0.055213038
ENST00000376016,3226,0.13946399
ENST00000376016,3341,0.10530437
ENST00000376016,3404,0.17954148
ENST00000376016,3414,0.32997936
ENST00000376016,3450,0.023117209
ENST00000376016,3560,0.0018936169
ENST00000376032,958,0.1320924
ENST00000376062,957,0.57346725
ENST00000376062,1166,0.05828738
ENST00000376062,1265,0.019393543
ENST00000376062,1451,0.079475455
ENST00000376062,1471,0.24177371
ENST00000376062,1541,0.0021495728
ENST00000376062,1600,0.35664544
ENST00000376062,1637,0.24325775
ENST00000376062,1643,0.8004106
ENST00000376062,1662,0.62682533
ENST00000376062,1834,0.024162838
ENST00000376062,1847,0.5809717
ENST00000376062,1863,0.033874433
ENST00000376062,1965,0.24074171
ENST00000376062,1998,0.07224492
ENST00000376062,2083,0.071681626
ENST00000376062,2277,0.18593991
ENST00000376105,174,0.08300123
ENST00000376105,361,0.09255088
ENST00000376105,415,0.22655734
ENST00000376105,433,0.39497012
ENST00000376105,453,0.1683804
ENST00000376105,828,0.092213914
ENST00000376105,836,0.060638204
ENST00000376105,915,0.073094375
ENST00000376105,920,0.050777532
ENST00000376105,946,0.09115169
ENST00000376105,1026,0.9216801
ENST00000376105,1076,0.09344429
ENST00000376105,1209,0.022089314
ENST00000376112,174,0.043490507
ENST00000376112,361,0.09584555
ENST00000376112,415,0.18802013
ENST00000376112,433,0.22432245
ENST00000376112,453,0.23740071
ENST00000376112,589,0.1419027
ENST00000376112,597,0.036825936
ENST00000376112,676,0.14899704
ENST00000376112,681,0.03570767
ENST00000376112,707,0.06622868
ENST00000376112,787,0.9044136
ENST00000376112,837,0.12068031
ENST00000376112,970,0.009457752
ENST00000376215,199,0.30820504
ENST00000376215,204,0.116562
ENST00000376215,245,0.005902636
ENST00000376215,300,0.041330207
ENST00000376215,308,0.005955432
ENST00000376215,343,0.09884682
ENST00000376215,378,0.11242054
ENST00000376215,391,0.4616591
ENST00000376215,412,0.50593066
ENST00000376215,510,0.0044228625
ENST00000376215,628,0.011245812
ENST00000376215,746,0.00397953
ENST00000376215,839,0.01747815
ENST00000376215,851,0.01011286
ENST00000376215,984,0.32516134
ENST00000376215,1002,0.021775756
ENST00000376215,1015,0.018207552
ENST00000376215,1134,0.016995138
ENST00000376215,1178,0.0037045102
ENST00000376215,1231,0.12859155
ENST00000376215,1300,0.03137442
ENST00000376215,1338,0.23540707
ENST00000376215,1391,0.0025283538
ENST00000376215,1418,0.18384291
ENST00000376215,1469,0.015783375
ENST00000376215,1491,0.0050247964
ENST00000376263,193,0.05487965
ENST00000376263,230,0.17055656
ENST00000376263,235,0.1588126
ENST00000376263,248,0.01883055
ENST00000376263,258,0.0108983535
ENST00000376263,266,0.015298365
ENST00000376263,313,0.1041888
ENST00000376263,336,0.04889432
ENST00000376263,435,0.08002869
ENST00000376263,462,0.06042303
ENST00000376263,509,0.0067484463
ENST00000376263,648,0.096575275
ENST00000376263,654,0.20424785
ENST00000376263,730,0.3159163
ENST00000376263,741,0.06633622
ENST00000376263,749,0.008362023
ENST00000376263,792,0.059604034
ENST00000376263,817,0.012838824
ENST00000376263,920,0.026855376
ENST00000376263,957,0.16586939
ENST00000376263,1008,0.14494659
ENST00000376263,1087,0.044865713
ENST00000376263,1179,0.028996838
ENST00000376263,1194,0.043420006
ENST00000376263,1207,0.035273157
ENST00000376263,1215,0.028006237
ENST00000376263,1253,0.009103878
ENST00000376263,1260,0.48663464
ENST00000376263,1309,0.15997805
ENST00000376263,1378,0.20438667
ENST00000376263,1400,0.06110855
ENST00000376263,1456,0.005280788
ENST00000376263,1541,0.09689303
ENST00000376263,1548,0.24898475
ENST00000376263,1581,0.11002955
ENST00000376263,1677,0.043062564
ENST00000376263,1688,0.47775626
ENST00000376263,1828,0.0488643
ENST00000376263,1859,0.044377543
ENST00000376263,1863,0.018818375
ENST00000376263,1879,0.03981456
ENST00000376263,1956,0.14196752
ENST00000376263,1980,0.008205602
ENST00000376263,1996,0.09289819
ENST00000376263,2012,0.0016872155
ENST00000376263,2112,0.09777662
ENST00000376263,2143,0.05805538
ENST00000376263,2188,0.067056865
ENST00000376263,2193,0.010273097
ENST00000376263,2225,0.19210948
ENST00000376263,2249,0.22251734
ENST00000376263,2263,0.06283222
ENST00000376263,2272,0.13514294
ENST00000376263,2428,0.22178064
ENST00000376263,2517,0.016001223
ENST00000376263,2536,0.14299087
ENST00000376263,2587,0.023257975
ENST00000376263,2593,0.18937574
ENST00000376263,2626,0.088171534
ENST00000376263,2833,0.021114295
ENST00000376281,178,0.041435998
ENST00000376281,215,0.10235239
ENST00000376281,220,0.18903121
ENST00000376281,233,0.037818164
ENST00000376281,243,0.008673755
ENST00000376281,251,0.010651517
ENST00000376281,298,0.082984604
ENST00000376281,321,0.018527152
ENST00000376281,420,0.034367524
ENST00000376281,447,0.06504482
ENST00000376281,494,0.012340469
ENST00000376281,633,0.07673139
ENST00000376281,639,0.18912454
ENST00000376281,715,0.33938736
ENST00000376281,726,0.062128052
ENST00000376281,734,0.008297309
ENST00000376281,777,0.035680532
ENST00000376281,802,0.012458595
ENST00000376281,905,0.020810816
ENST00000376281,942,0.14284301
ENST00000376281,993,0.21239169
ENST00000376281,1072,0.06974988
ENST00000376281,1164,0.027163478
ENST00000376281,1179,0.05032977
ENST00000376281,1192,0.034529872
ENST00000376281,1200,0.041732933
ENST00000376281,1238,0.012007904
ENST00000376281,1245,0.40588823
ENST00000376281,1294,0.18511468
ENST00000376281,1363,0.21312472
ENST00000376281,1385,0.10274011
ENST00000376281,1441,0.0076857344
ENST00000376281,1526,0.09371681
ENST00000376281,1533,0.20263097
ENST00000376281,1566,0.1085285
ENST00000376281,1662,0.055447858
ENST00000376281,1673,0.5579294
ENST00000376281,1813,0.04045519
ENST00000376281,1844,0.04190665
ENST00000376281,1848,0.026741324
ENST00000376281,1864,0.02814016
ENST00000376281,1941,0.13309674
ENST00000376281,1965,0.01083531
ENST00000376281,1981,0.06593953
ENST00000376281,1997,0.0020438167
ENST00000376281,2097,0.15852976
ENST00000376281,2128,0.05593899
ENST00000376281,2173,0.049724113
ENST00000376281,2178,0.019110136
ENST00000376281,2210,0.234699
ENST00000376281,2234,0.2534273
ENST00000376281,2248,0.06581101
ENST00000376281,2257,0.100222684
ENST00000376281,2413,0.13688448
ENST00000376281,2502,0.013410358
ENST00000376281,2521,0.056745395
ENST00000376281,2572,0.039064378
ENST00000376281,2578,0.17113031
ENST00000376281,2611,0.08919017
ENST00000376281,2818,0.03096167
ENST00000376327,22,0.008738595
ENST00000376327,60,0.29972643
ENST00000376327,283,0.015508241
ENST00000376327,336,0.13278618
ENST00000376327,397,0.016204778
ENST00000376327,491,0.022641534
ENST00000376327,511,0.096776314
ENST00000376327,538,0.22582917
ENST00000376327,571,0.042062327
ENST00000376327,588,0.052230097
ENST00000376327,623,0.024897737
ENST00000376327,669,0.12446483
ENST00000376327,760,0.052914854
ENST00000376327,772,0.20521289
ENST00000376327,777,0.05583223
ENST00000376327,850,0.14821313
ENST00000376327,913,0.02640665
ENST00000376387,125,0.113624446
ENST00000376387,150,0.044982772
ENST00000376387,181,0.011408425
ENST00000376387,372,0.2773742
ENST00000376387,383,0.061359547
ENST00000376387,387,0.023383863
ENST00000376387,507,0.10582836
ENST00000376387,544,0.018418407
ENST00000376387,568,0.010072918
ENST00000376387,593,0.018325044
ENST00000376387,597,0.0065244306
ENST00000376387,827,0.07199496
ENST00000376387,856,0.17732643
ENST00000376387,891,0.18000776
ENST00000376387,897,0.055482503
ENST00000376387,912,0.0058188015
ENST00000376387,930,0.01615755
ENST00000376387,935,0.046835057
ENST00000376387,956,0.2697504
ENST00000376387,965,0.010511664
ENST00000376387,1052,0.32076055
ENST00000376387,1162,0.16136368
ENST00000376387,1199,0.38265318
ENST00000376387,1236,0.06720864
ENST00000376387,1306,0.23513141
ENST00000376387,1324,0.064976506
ENST00000376387,1333,0.2142953
ENST00000376387,1483,0.0082246475
ENST00000376387,1498,0.007764657
ENST00000376387,1532,0.14714675
ENST00000376387,1594,0.27060422
ENST00000376387,1686,0.09783492
ENST00000376387,1699,0.16521311
ENST00000376387,1728,0.09883113
ENST00000376387,2031,0.11263379
ENST00000376387,2047,0.13961418
ENST00000376387,2116,0.22385283
ENST00000376387,2177,0.24760024
ENST00000376387,2206,0.01919009
ENST00000376387,2221,0.030087695
ENST00000376387,2238,0.01166637
ENST00000376387,2251,0.24993844
ENST00000376387,2298,0.020056268
ENST00000376387,2317,0.0066600894
ENST00000376387,2529,0.46311626
ENST00000376387,2598,0.11700484
ENST00000376387,2688,0.16235434
ENST00000376387,2719,0.16669562
ENST00000376387,2751,0.046306882
ENST00000376395,300,0.09099208
ENST00000376395,325,0.08725162
ENST00000376395,650,0.02256294
ENST00000376395,744,0.11889931
ENST00000376395,820,0.10271517
ENST00000376395,845,0.018037597
ENST00000376395,852,0.013685911
ENST00000376395,881,0.017747506
ENST00000376395,930,0.1358461
ENST00000376395,985,0.3600725
ENST00000376395,1033,0.4292979
ENST00000376395,1068,0.006172721
ENST00000376395,1131,0.06274412
ENST00000376395,1141,0.046546143
ENST00000376395,1231,0.04320198
ENST00000376395,1243,0.5713713
ENST00000376395,1284,0.23208193
ENST00000376395,1290,0.08172863
ENST00000376395,1366,0.11363323
ENST00000376395,1505,0.008026294
ENST00000376395,1676,0.091622055
ENST00000376395,1683,0.0058391895
ENST00000376395,1701,0.015983412
ENST00000376395,1758,0.043151796
ENST00000376395,1819,0.08466628
ENST00000376395,1828,0.07019285
ENST00000376395,1890,0.039587457
ENST00000376395,1937,0.112155154
ENST00000376395,2021,0.15723522
ENST00000376395,2052,0.03567903
ENST00000376395,2072,0.10096534
ENST00000376395,2080,0.06488655
ENST00000376395,2086,0.15658878
ENST00000376395,2179,0.15169752
ENST00000376395,2205,0.06875337
ENST00000376395,2217,0.11584042
ENST00000376395,2347,0.05420601
ENST00000376395,2377,0.32869905
ENST00000376395,2403,0.0074828723
ENST00000376395,2407,0.01528643
ENST00000376395,2478,0.083582036
ENST00000376395,2537,0.022380678
ENST00000376395,2560,0.0399235
ENST00000376395,2603,0.01915158
ENST00000376395,2700,0.42647293
ENST00000376395,2722,0.008985403
ENST00000376395,2794,0.22988765
ENST00000376395,2809,0.014399629
ENST00000376395,2837,0.013986926
ENST00000376395,2846,0.05640338
ENST00000376395,2922,0.07647357
ENST00000376395,2926,0.019880725
ENST00000376395,3006,0.41706085
ENST00000376395,3022,0.034697708
ENST00000376395,3034,0.009873421
ENST00000376395,3063,0.18216677
ENST00000376395,3091,0.1418137
ENST00000376395,3100,0.049286466
ENST00000376395,3135,0.23679012
ENST00000376395,3164,0.004894074
ENST00000376395,3254,0.3926212
ENST00000376395,3530,0.030381124
ENST00000376395,3615,0.1120598
ENST00000376395,3623,0.34862596
ENST00000376395,3650,0.01259282
ENST00000376395,3660,0.022664627
ENST00000376395,3692,0.16999936
ENST00000376395,3765,0.0016734079
ENST00000376395,3782,0.062537014
ENST00000376395,3889,0.09019994
ENST00000376395,3909,0.010626752
ENST00000376395,4012,0.074513264
ENST00000376395,4059,0.03430203
ENST00000376395,4068,0.030733703
ENST00000376395,4090,0.003637125
ENST00000376572,221,0.48725006
ENST00000376572,513,0.6100695
ENST00000376572,547,0.97118706
ENST00000376572,757,0.97992575
ENST00000376572,843,0.9674136
ENST00000376572,907,0.07332781
ENST00000376572,997,0.092011124
ENST00000376572,1072,0.0028168638
ENST00000376572,1123,0.6871278
ENST00000376572,1156,0.13598083
ENST00000376572,1183,0.020528015
ENST00000376572,1243,0.1174132
ENST00000376572,1273,0.0868752
ENST00000376572,1348,0.073236585
ENST00000376572,1417,0.26987773
ENST00000376572,1468,0.061280288
ENST00000376572,1482,0.053015385
ENST00000376572,1582,0.0492543
ENST00000376572,1788,0.1305068
ENST00000376572,1827,0.021073636
ENST00000376572,1882,0.9178603
ENST00000376572,1945,0.8866639
ENST00000376572,2095,0.5360153
ENST00000376572,2099,0.0022722017
ENST00000376572,2131,0.049601447
ENST00000376572,2210,0.018618893
ENST00000376572,2295,0.63103664
ENST00000376572,2327,0.20912859
ENST00000376572,2354,0.85978925
ENST00000376572,2415,0.9194872
ENST00000376572,2687,0.85119665
ENST00000376572,2730,0.027961701
ENST00000376588,44,0.15674141
ENST00000376588,159,0.12704363
ENST00000376588,228,0.011573664
ENST00000376588,270,0.04671671
ENST00000376588,333,0.015296397
ENST00000376588,366,0.2020702
ENST00000376588,377,0.040855266
ENST00000376588,425,0.2440475
ENST00000376588,448,0.034998477
ENST00000376588,489,0.09523472
ENST00000376588,555,0.17611751
ENST00000376588,594,0.13094789
ENST00000376588,606,0.19344948
ENST00000376588,711,0.035693992
ENST00000376588,774,0.030762888
ENST00000376588,846,0.016956449
ENST00000376588,896,0.007292908
ENST00000376588,1045,0.58361614
ENST00000376588,1181,0.21296644
ENST00000376588,1191,0.0012376398
ENST00000376588,1214,0.21095622
ENST00000376588,1236,0.10948726
ENST00000376588,1261,0.007447978
ENST00000376588,1283,0.29366255
ENST00000376588,1317,0.13961536
ENST00000376588,1328,0.009232554
ENST00000376588,1356,0.18471983
ENST00000376588,1378,0.10155165
ENST00000376588,1384,0.7024947
ENST00000376588,1420,0.0053884736
ENST00000376588,1473,0.23625177
ENST00000376588,1485,0.70567405
ENST00000376588,1530,0.083383836
ENST00000376588,1628,0.1361795
ENST00000376588,1669,0.03324566
ENST00000376588,1709,0.15454726
ENST00000376588,1817,0.07564982
ENST00000376588,1844,0.09076692
ENST00000376588,1932,0.0147724245
ENST00000376588,2021,0.11156596
ENST00000376588,2026,0.023945117
ENST00000376588,2083,0.15968567
ENST00000376588,2164,0.083189145
ENST00000376588,2180,0.006644504
ENST00000376663,880,0.055513065
ENST00000376663,947,0.009238392
ENST00000376663,953,0.04049048
ENST00000376663,1015,0.07959152
ENST00000376663,1055,0.4040334
ENST00000376663,1098,0.08326678
ENST00000376663,1230,0.9689167
ENST00000376663,1234,0.10633924
ENST00000376663,1248,0.23240454
ENST00000376663,1259,0.97077966
ENST00000376663,1271,0.08188952
ENST00000376663,1390,0.10541712
ENST00000376663,1412,0.0015131616
ENST00000376663,1437,0.038916737
ENST00000376663,1494,0.94699574
ENST00000376663,1517,0.007048824
ENST00000376663,1577,0.90245414
ENST00000376663,1608,0.33483055
ENST00000376663,1716,0.20647836
ENST00000376663,1758,0.0014536062
ENST00000376663,1792,0.85644406
ENST00000376663,1881,0.08802231
ENST00000376663,1892,0.017193073
ENST00000376663,2043,0.011444135
ENST00000376663,2062,0.5863867
ENST00000376663,2117,0.21749182
ENST00000376663,2191,0.08241756
ENST00000376663,2196,0.002648811
ENST00000376663,2203,0.017611366
ENST00000376663,2314,0.0015653991
ENST00000376663,2473,0.011926918
ENST00000376663,2480,0.059297673
ENST00000376663,2496,0.030373713
ENST00000376663,2574,0.015771374
ENST00000376663,2590,0.005435644
ENST00000376663,2684,0.022828933
ENST00000376663,2792,0.0014097088
ENST00000376663,2834,0.5386988
ENST00000376663,2927,0.019773202
ENST00000376736,298,0.008577719
ENST00000376736,326,0.33523527
ENST00000376736,536,0.079965875
ENST00000376736,571,0.015302402
ENST00000376736,599,0.17448145
ENST00000376736,645,0.0025167589
ENST00000376736,656,0.3026869
ENST00000376736,735,0.053964097
ENST00000376736,755,0.019604625
ENST00000376736,894,0.012516316
ENST00000376736,924,0.010520536
ENST00000376736,1108,0.02465381
ENST00000376736,1167,0.010218398
ENST00000376736,1282,0.054396804
ENST00000376736,1305,0.26194444
ENST00000376736,1369,0.009833161
ENST00000376736,1384,0.1550894
ENST00000376736,1390,0.045536328
ENST00000376736,1430,0.016288351
ENST00000376736,1572,0.055192437
ENST00000376736,1698,0.0051958915
ENST00000376736,1703,0.015005985
ENST00000376736,1710,0.0039400174
ENST00000376736,1744,0.06689566
ENST00000376736,1774,0.21110126
ENST00000376736,1800,0.028207632
ENST00000376736,1820,0.053437684
ENST00000376736,2006,0.07765004
ENST00000376736,2188,0.37604487
ENST00000376736,2232,0.033404708
ENST00000376736,2258,0.31628963
ENST00000376736,2318,0.017628847
ENST00000376736,2355,0.036679294
ENST00000376736,2393,0.0045638145
ENST00000376736,2397,0.01708542
ENST00000376736,2436,0.1412976
ENST00000376736,2440,0.11064835
ENST00000376736,2581,0.019433051
ENST00000376745,177,0.4075335
ENST00000376745,239,0.11952319
ENST00000376745,339,0.08478428
ENST00000376745,423,0.41611186
ENST00000376745,432,0.18110843
ENST00000376745,455,0.02593143
ENST00000376745,498,0.41957384
ENST00000376745,519,0.0678856
ENST00000376745,589,0.06397524
ENST00000376745,599,0.013522057
ENST00000376745,609,0.21291389
ENST00000376745,684,0.12191726
ENST00000376745,738,0.1378044
ENST00000376745,756,0.058884356
ENST00000376745,771,0.05158277
ENST00000376745,777,0.15622985
ENST00000376745,873,0.22600304
ENST00000376745,941,0.25121906
ENST00000376745,978,0.024983373
ENST00000376745,1010,0.06486599
ENST00000376745,1053,0.1257236
ENST00000376745,1086,0.0887458
ENST00000376745,1250,0.14802349
ENST00000376745,1344,0.12374778
ENST00000376753,918,0.090162456
ENST00000376753,925,0.092818305
ENST00000376753,1016,0.02167822
ENST00000376753,1141,0.19453566
ENST00000376759,51,0.20739461
ENST00000376759,57,0.33025566
ENST00000376759,109,0.010927824
ENST00000376759,133,0.01780719
ENST00000376759,152,0.21610832
ENST00000376759,181,0.06367388
ENST00000376759,189,0.17790511
ENST00000376759,327,0.1267462
ENST00000376759,388,0.14475647
ENST00000376759,418,0.012333068
ENST00000376759,463,0.089119226
ENST00000376759,478,0.024366822
ENST00000376759,493,0.018811401
ENST00000376759,520,0.05484171
ENST00000376759,529,0.064261496
ENST00000376759,543,0.015047505
ENST00000376759,681,0.023957463
ENST00000376759,701,0.018249108
ENST00000376759,710,0.051836915
ENST00000376759,753,0.0377
ENST00000376759,776,0.07027027
ENST00000376759,866,0.05816726
ENST00000376759,870,0.18960057
ENST00000376759,898,0.7863424
ENST00000376759,909,0.012013008
ENST00000376759,986,0.092367746
ENST00000376759,1000,0.013719667
ENST00000376759,1016,0.028831767
ENST00000376759,1065,0.22490282
ENST00000376759,1097,0.17931172
ENST00000376759,1164,0.17197247
ENST00000376759,1200,0.103367336
ENST00000376759,1240,0.11002383
ENST00000376759,1374,0.01384762
ENST00000376834,3791,0.017524065
ENST00000376834,3972,0.0476361
ENST00000376834,4000,0.053829297
ENST00000376901,167,0.038343437
ENST00000376901,267,0.032994915
ENST00000376901,354,0.09398997
ENST00000376901,411,0.123682745
ENST00000376901,454,0.15438916
ENST00000376901,477,0.14336447
ENST00000376901,534,0.40827623
ENST00000376901,582,0.018513147
ENST00000376901,597,0.055244643
ENST00000376901,777,0.039893646
ENST00000376901,893,0.24506712
ENST00000376901,935,0.09881815
ENST00000376901,1001,0.535513
ENST00000376901,1046,0.09530032
ENST00000376901,1066,0.05226614
ENST00000376911,1221,0.09992429
ENST00000376911,1247,0.40326864
ENST00000376911,1275,0.19616732
ENST00000376911,1314,0.5536326
ENST00000376911,1318,0.018138368
ENST00000376911,1333,0.053616636
ENST00000376911,1339,0.005834391
ENST00000376911,1358,0.44540134
ENST00000376911,1381,0.014771446
ENST00000376911,1386,0.0030994243
ENST00000376911,1393,0.06345363
ENST00000376911,1441,0.0833192
ENST00000376911,1453,0.26786876
ENST00000376911,1471,0.07687913
ENST00000376911,1527,0.15074961
ENST00000376911,1621,0.100520246
ENST00000376911,1627,0.16210625
ENST00000376911,1639,0.15797673
ENST00000376911,1657,0.15481989
ENST00000376911,1703,0.018131658
ENST00000376911,1752,0.39467925
ENST00000376911,1801,0.09910629
ENST00000376911,1872,0.007644214
ENST00000376911,1918,0.08460261
ENST00000376911,1923,0.021009319
ENST00000376911,1958,0.01731914
ENST00000376911,2074,0.06393806
ENST00000376911,2122,0.012355845
ENST00000376911,2130,0.015167821
ENST00000376911,2153,0.009609669
ENST00000376925,324,0.31356797
ENST00000376925,423,0.27306607
ENST00000376925,452,0.17464758
ENST00000376925,467,0.055776373
ENST00000376925,483,0.10880892
ENST00000376925,501,0.018055473
ENST00000376925,572,0.007285332
ENST00000376925,678,0.7539567
ENST00000376925,729,0.045744825
ENST00000376925,733,0.05380387
ENST00000376936,1161,0.19570243
ENST00000376936,1182,0.3458164
ENST00000376936,1203,0.012521043
ENST00000376936,1239,0.0034387095
ENST00000376936,1273,0.022973822
ENST00000376936,1290,0.23393627
ENST00000376936,1296,0.027310282
ENST00000376936,1395,0.034392342
ENST00000376936,1473,0.16580504
ENST00000376936,1498,0.022930069
ENST00000376936,1528,0.38848224
ENST00000376936,1557,0.0012004016
ENST00000376936,1571,0.02405984
ENST00000376936,1607,0.0077275233
ENST00000376936,1650,0.004531156
ENST00000376936,1678,0.5996237
ENST00000376936,1690,0.12567392
ENST00000376936,1831,0.13933979
ENST00000376936,1873,0.11113811
ENST00000376936,1983,0.033073395
ENST00000376936,2038,0.11152093
ENST00000376936,2052,0.046681445
ENST00000376936,2072,0.03680742
ENST00000376936,2097,0.06904293
ENST00000376936,2149,0.082050204
ENST00000376936,2250,0.092208885
ENST00000376936,2288,0.0048605073
ENST00000376936,2302,0.06037645
ENST00000376936,2335,0.07429004
ENST00000376936,2414,0.35932472
ENST00000376936,2422,0.054538496
ENST00000376936,2428,0.015835652
ENST00000376936,2469,0.36194968
ENST00000376936,2520,0.13412769
ENST00000376936,2541,0.020856932
ENST00000376936,2581,0.015044142
ENST00000376936,2585,0.012340121
ENST00000376936,2626,0.019165786
ENST00000376936,2640,0.0071983663
ENST00000376936,2673,0.041580003
ENST00000376936,2717,0.0956432
ENST00000376936,2734,0.11799963
ENST00000376936,2783,0.009029286
ENST00000376957,150,0.043777432
ENST00000376957,229,0.04317181
ENST00000376957,252,0.029710932
ENST00000376957,528,0.05568981
ENST00000376957,563,0.013535019
ENST00000376957,598,0.226104
ENST00000376957,607,0.047912434
ENST00000376957,663,0.04533315
ENST00000376957,724,0.1433447
ENST00000376957,841,0.06908089
ENST00000376957,853,0.4818375
ENST00000376957,879,0.14583717
ENST00000376957,1020,0.24862383
ENST00000376957,1027,0.04919954
ENST00000376957,1073,0.20033327
ENST00000376957,1148,0.23397827
ENST00000376957,1246,0.008601751
ENST00000376962,327,0.060938194
